epoca,mse
1120,0.013428
1121,0.013388
1122,0.013343
1123,0.013306
1124,0.013262
1125,0.013221
1126,0.013186
1127,0.013142
1128,0.013098
1129,0.013068
1130,0.013024
1131,0.012983
1132,0.012946
1133,0.012912
1134,0.012872
1135,0.012833
1136,0.012796
1137,0.012751
1138,0.012717
1139,0.012680
1140,0.012642
1141,0.012602
1142,0.012572
1143,0.012535
1144,0.012499
1145,0.012456
1146,0.012421
1147,0.012390
1148,0.012349
1149,0.012320
1150,0.012280
1151,0.012245
1152,0.012209
1153,0.012178
1154,0.012138
1155,0.012105
1156,0.012070
1157,0.012040
1158,0.012006
1159,0.011969
1160,0.011934
1161,0.011905
1162,0.011871
1163,0.011834
1164,0.011801
1165,0.011768
1166,0.011732
1167,0.011701
1168,0.011667
1169,0.011636
1170,0.011603
1171,0.011574
1172,0.011539
1173,0.011510
1174,0.011482
1175,0.011449
1176,0.011416
1177,0.011385
1178,0.011353
1179,0.011325
1180,0.011291
1181,0.011264
1182,0.011233
1183,0.011200
1184,0.011173
1185,0.011140
1186,0.011113
1187,0.011082
1188,0.011050
1189,0.011024
1190,0.010994
1191,0.010960
1192,0.010933
1193,0.010907
1194,0.010876
1195,0.010845
1196,0.010818
1197,0.010790
1198,0.010764
1199,0.010736
1200,0.010708
1201,0.010677
1202,0.010652
1203,0.010622
1204,0.010597
1205,0.010570
1206,0.010540
1207,0.010514
1208,0.010486
1209,0.010461
1210,0.010429
1211,0.010407
1212,0.010378
1213,0.010354
1214,0.010324
1215,0.010299
1216,0.010276
1217,0.010247
1218,0.010223
1219,0.010196
1220,0.010172
1221,0.010146
1222,0.010119
1223,0.010095
1224,0.010068
1225,0.010044
1226,0.010018
1227,0.009993
1228,0.009970
1229,0.009944
1230,0.009917
1231,0.009894
1232,0.009872
1233,0.009847
1234,0.009822
1235,0.009800
1236,0.009776
1237,0.009751
1238,0.009726
1239,0.009704
1240,0.009680
1241,0.009654
1242,0.009632
1243,0.009608
1244,0.009587
1245,0.009562
1246,0.009539
1247,0.009516
1248,0.009492
1249,0.009469
1250,0.009450
1251,0.009426
1252,0.009405
1253,0.009381
1254,0.009360
1255,0.009336
1256,0.009316
1257,0.009291
1258,0.009269
1259,0.009249
1260,0.009228
1261,0.009207
1262,0.009183
1263,0.009164
1264,0.009143
1265,0.009121
1266,0.009100
1267,0.009079
1268,0.009058
1269,0.009037
1270,0.009015
1271,0.008993
1272,0.008975
1273,0.008955
1274,0.008934
1275,0.008912
1276,0.008891
1277,0.008873
1278,0.008850
1279,0.008830
1280,0.008812
1281,0.008791
1282,0.008773
1283,0.008753
1284,0.008732
1285,0.008713
1286,0.008691
1287,0.008672
1288,0.008655
1289,0.008636
1290,0.008615
1291,0.008596
1292,0.008576
1293,0.008559
1294,0.008538
1295,0.008520
1296,0.008501
1297,0.008482
1298,0.008464
1299,0.008446
1300,0.008426
1301,0.008407
1302,0.008391
1303,0.008370
1304,0.008355
1305,0.008336
1306,0.008318
1307,0.008300
1308,0.008280
1309,0.008264
1310,0.008246
1311,0.008229
1312,0.008211
1313,0.008193
1314,0.008173
1315,0.008158
1316,0.008140
1317,0.008122
1318,0.008106
1319,0.008088
1320,0.008070
1321,0.008053
1322,0.008038
1323,0.008020
1324,0.008004
1325,0.007986
1326,0.007969
1327,0.007952
1328,0.007935
1329,0.007918
1330,0.007902
1331,0.007887
1332,0.007869
1333,0.007854
1334,0.007837
1335,0.007822
1336,0.007805
1337,0.007788
1338,0.007773
1339,0.007757
1340,0.007741
1341,0.007725
1342,0.007709
1343,0.007694
1344,0.007676
1345,0.007662
1346,0.007646
1347,0.007630
1348,0.007614
1349,0.007598
1350,0.007584
1351,0.007569
1352,0.007553
1353,0.007538
1354,0.007523
